Game_Hashkey,Year,Round,Team,Opponent,Ground,Team_Result,Disposals_diff,Kicks_diff,Marks_diff,Handballs_diff,HitOuts_diff,Tackles_diff,Rebounds_diff,Inside50_diff,Clearances_diff,Clangers_diff,Frees_diff,FreesAgainst_diff,ContestedPossessions_diff,UncontestedPossessions_diff,ContestedMarks_diff,MarksInside50_diff,OnePercenters_diff,Bounces_diff,GoalAssists_diff
b40b70dead3af3bd91555dd6576a8bc8e9ef8d9b70e2d6fe08410bbd4cac086a,2007,R08,AD,RI,Football Park,1,-23,-11,-19,-12,17,-1,-4,5,3,-4,2,-2,13,-34,5,5,0,-5,3
fd707c26184760e32d92d6d6bfead7de5dc47e349e4ca439e2ca79d740e85303,2007,R08,ES,BL,Docklands,1,19,15,4,4,-2,1,9,0,-8,-5,-2,2,12,1,9,13,-10,-16,7
ea4d000dd56cad39ab02e576f5b6625cb19675deb8a378a7b7e018da45f2870b,2007,R08,GE,FR,Kardinia Park,1,64,11,-21,53,-17,-4,10,-2,8,0,3,-3,28,32,-5,2,25,9,3
3a1e2319b551e256af75c0fac5d4a55d0ded425893c3b52d94d965de1aa50b79,2007,R08,NM,CA,Carrara,1,-8,-15,-17,7,6,-1,1,1,0,-11,1,-1,-12,2,-3,8,2,9,-1
93ffbb6f056a96dedc985935adff915167091f94c4d7daed577a56bcbf0f4ced,2007,R08,HW,SK,M.C.G.,1,38,18,23,20,15,-14,1,4,-1,1,-6,6,-2,42,5,6,13,2,3
0afb17d0da1672f968613427f0d057e71fce07924e880e3d157a1306c6b9e82a,2007,R08,SW,PA,S.C.G.,1,47,32,29,15,9,-3,9,-4,-9,-2,-3,3,-12,61,5,10,18,-6,4
5f92a8c5460e33789742004860dc5507607cbe51b1e5fd058529f910786ca6bc,2007,R08,WB,CW,Docklands,1,44,0,-11,44,2,11,12,-3,-2,6,6,-6,-7,50,-3,-7,7,15,7
8a7079889be60704b7cdadac330479329a098a8e6104490ed45541056cf4fd81,2007,R08,WC,ME,Subiaco,1,52,0,-13,52,17,-15,-10,23,19,-10,1,-1,21,40,0,20,18,-23,11
ee1667ed4a8648dfc825060529d253c284008f4d346d5a996ce9df6aca3cb6b9,2007,R09,FR,SK,Subiaco,1,77,9,17,68,-1,0,5,-3,5,18,-9,9,14,57,8,0,16,2,5
550d71cf1d8184984b62bf22c040bb0218dee586f2ff121cbd6eed53c6b21cf4,2007,R09,CA,AD,Docklands,0,-46,4,-9,-50,-14,18,-10,3,1,-6,7,-7,0,-46,-6,-1,-3,3,-3
033e23157e214819c46b3e64b952ac99bbe5a253903b29032378479168a41876,2007,R09,HW,WC,York Park,1,-69,25,49,-94,-6,-18,11,-5,-18,4,-9,9,-26,-42,0,10,8,16,10
fca7ebf69f6acf2f0d4c619ed34275e726b3f791d497625869fd500b150aea3a,2007,R09,BL,CW,Gabba,0,-7,-55,-50,48,11,9,-4,-5,12,-4,7,-7,20,-20,-5,-4,-15,-5,-7
5a84e4fa4bea7d99422f8e7307be590acd9f3ebabaf77072acbf55aa3a777385,2007,R09,RI,ES,M.C.G.,0,17,37,39,-20,-16,-4,7,-10,-3,15,1,-1,6,12,3,4,17,13,0
2dc9275d97186747e72fc1eabe0e2df84152934b366ca906158657a87afae075,2007,R09,WB,SW,Manuka Oval,0,-106,-80,-59,-26,-5,-1,5,-12,-18,12,0,0,1,-101,0,-13,2,1,-5
23bcd70427250b0964844f835b4fd1d9013fe283bd68971918ce4f13689851bb,2007,R09,ME,NM,M.C.G.,0,56,30,62,26,6,-5,15,-14,-11,12,-11,11,-21,74,5,3,-3,-2,4
d49575afb0bc6cd0e77d66125f808e96288eb3584fb9a722df0db48ed90d2703,2007,R09,PA,GE,Football Park,0,-31,11,12,-42,9,-11,15,-23,1,-1,10,-10,6,-37,3,-13,-2,3,-7
9636ec5830bae772c09909691281307e8ac239b8467aa9f3c4d8b836460502f9,2007,R10,CW,FR,M.C.G.,1,-55,19,14,-74,-12,3,7,-5,2,5,-2,2,-9,-43,4,2,11,-2,-1
ab5669fed4c9b85dcf6ce3eec3ccea3c458e3d1b51937e81d93a13ed1154573a,2007,R10,ME,AD,M.C.G.,1,31,54,60,-23,-8,7,6,-3,-10,-12,2,-2,-15,50,1,6,7,3,5
c00d2b851274bf543bf79075cba03a871a57978a6bc88a97c35d84ba969585bb,2007,R10,WC,NM,Subiaco,1,121,69,65,52,13,26,-2,8,9,-8,7,-7,6,120,2,6,6,-11,8
342555a4f61246652b038f43c49d75bdb3f383c47fdede10cde7b73b0160188a,2007,R10,SW,ES,S.C.G.,0,35,5,5,30,14,-18,-6,6,7,18,-4,4,15,26,1,0,0,9,4
a74b9cad2ca56e3361b9dec15d1041836acddc0cca8ae658dbb0cb44ffa8c7e1,2007,R10,PA,HW,Football Park,0,16,19,15,-3,-3,-1,2,-5,3,-2,-1,1,9,7,4,-2,-9,0,-8
4ec5f77a993ca5eb59056ea03dcb732bb42a2572ba0f851ff9933a1bcfccfd42,2007,R10,CA,WB,M.C.G.,1,58,12,33,46,-1,6,-2,2,-16,-7,-6,6,-14,82,-2,6,11,-8,-3
3ac5f16a48cdbaed0cc45daac3a01f9fa4d5a147f5cf8a2f9596ea2522f55d1f,2007,R10,SK,GE,Docklands,0,-81,-32,-26,-49,-7,15,-3,-7,5,5,-5,5,-7,-74,3,-1,-20,-1,-9
eb94cb74e22a3f043b040368e9a57a6e89e16855598316322e8e46968b44cb7d,2007,R11,ES,WC,Docklands,1,-20,18,27,-38,-18,11,17,-16,2,1,-2,2,-20,0,-1,-2,-11,-1,3
4553329a9c077749d1b4e1c3f36106d2b078fc0479eb9ce62f95148c01b72ec2,2007,R11,HW,SW,M.C.G.,0,-20,-31,-33,11,-12,-5,-13,14,-1,7,-4,4,16,-41,6,1,7,11,1
c6854e0ac5d003e93e8b1aae7fbcdcf35920c9033a94b9c750dab0c105f204eb,2007,R11,CA,PA,Docklands,1,28,30,19,-2,-11,10,9,-1,-9,-15,11,-11,-5,23,-7,-2,3,-7,3
25684000ca1419a4826b68e3f31a8e47fef09eff4d08156a140e1376cb20df01,2007,R11,BL,WB,Gabba,0,-58,-93,-98,35,-9,-9,-2,-9,1,5,-1,1,4,-57,-3,-4,15,3,-4
e3bc4621d7bfebdac14be3fda73c33c6b36da80c873e0e472f1708b28925b6f8,2007,R11,AD,GE,Football Park,0,13,22,28,-9,-10,-11,2,-3,-3,-7,1,-1,-8,19,5,0,-12,7,-3
b41690f7e51779e47acdce7f9d2726870406013401606796e9c4173f40b63e6c,2007,R11,SK,NM,Docklands,0,11,-4,-7,15,9,-6,-2,2,14,12,-1,1,4,8,-2,-2,-12,-12,-2
f8ebf4ce6df2d35f0cc4a5d74fc787d3c943bb314679e669a0c0098fc7fda1e5,2007,R11,FR,RI,Subiaco,1,-33,-13,-5,-20,26,32,-6,5,-1,-1,-11,11,-21,-17,2,9,3,-12,2
ddd86cb6c59f01b708256bf8ef77e6f7229ff6d055107773b852ec3fac1ca1bb,2007,R11,ME,CW,M.C.G.,1,35,9,17,26,5,-12,8,-9,0,1,3,-3,8,41,-2,10,0,-4,2
71fe33d53e3bf4b3f794d5c4f5d616e72dd87c9f49dd2979d34469805756c393,2007,R12,CA,HW,Docklands,0,-73,-44,-33,-29,-33,10,17,-34,-6,3,1,-1,-13,-61,-2,-24,-19,-12,-15
6394e5d3885c0f1628f3e5d0490273781bdcfe1e0fcc5247c4a7713b2e452e27,2007,R12,NM,AD,Carrara,0,-43,-40,-48,-3,3,3,-6,-1,-1,0,2,-2,12,-57,-6,-6,11,0,-2
4319e6a034ec6e13d8a81dee0f869bf840af75aa5ee155969b1980d732c404e7,2007,R12,WB,FR,Marrara Oval,1,-20,6,14,-26,-18,5,9,-8,3,7,-2,2,-8,-20,6,0,3,28,4
5da724ddca8fa687270bfcb80ad5174e0bd54e3028c1c37ce305f7b6726fdbf0,2007,R12,GE,BL,Kardinia Park,1,98,51,32,47,11,2,-12,24,-9,-17,7,-7,12,79,2,10,12,2,3
30ebe3655ef2e8794f7171f7a425dd1362cb146adc47c4bbcc0a91d05b050d09,2007,R12,PA,ES,Football Park,1,1,21,17,-20,17,2,-4,9,2,-4,1,0,10,-4,0,4,3,9,4
0ec2917158b052c9d8e8a3d5c0c44d17f636daffa9168e9968ad65de85cdca98,2007,R12,RI,ME,M.C.G.,1,50,22,17,28,-26,-3,2,10,7,3,-4,4,12,40,0,13,-1,21,11
07dbfe930fa21b156be752c272b0025ad87c1bcb11e1cdf3d770507e9034f8db,2007,R12,SW,CW,Stadium Australia,0,28,-10,3,38,19,10,-12,4,12,6,1,-1,-11,44,-8,-5,-29,-6,-2
40103ddeab4837095031fba6708e146376cf86341b7c10dcfd039b5a712edd60,2007,R12,WC,SK,Subiaco,0,14,7,16,7,21,-15,-7,1,-4,0,-10,10,14,11,3,-5,-8,-26,-4
c44ae586ead2d6858d0d2415ec5b0ffb75150094033bed7b42c8971e461ca00b,2007,R13,ES,ME,Docklands,1,3,-2,8,5,1,15,10,-8,-5,4,9,-8,15,-14,7,-3,-5,0,-4
aa1c29717c74782b75bd8b9c500f0dc40c6d3e4ae023cb82350a0336234db4f7,2007,R13,GE,SW,Kardinia Park,1,-13,17,17,-30,0,13,7,-5,-3,-15,6,-6,-11,-6,-1,-3,3,1,3
7638dfa7ab422550e44ccf1ae99f16cdbeee482fedc61cf1bc0ad237be9fcbcc,2007,R13,FR,CA,Subiaco,1,83,60,75,23,9,6,16,-4,-15,8,-9,9,-8,99,10,19,9,-3,14
e8c1cefa9d70d4c7d7246f96772615ba078d322f460204e9cf63239ee6729e68,2007,R13,BL,PA,Gabba,0,-11,3,-30,-14,-2,10,-17,13,14,-22,17,-17,23,-40,-1,-7,-13,-13,-8
929b0a7063b6453b971fc7bb02c4b1e35a3462f60f871e37fa6e22f132333910,2007,R13,SK,RI,Docklands,1,3,-14,-24,17,9,7,-6,15,6,-9,0,0,7,-14,2,6,-13,-1,3
62873e4256c7e3cb286565fc114e7be5c2938c60969d1ac11defeb128982c204,2007,R13,AD,WC,Football Park,0,-35,-16,-26,-19,-12,-17,-4,3,6,9,-3,3,10,-52,0,0,20,8,-4
8e20012797315deef6188b1e4f7a8f09cc8f01edf71f3de7c7fbc43fdca5ca96,2007,R13,NM,WB,M.C.G.,1,35,22,25,13,9,-15,-5,7,8,-3,3,-2,23,22,3,2,7,-9,3
719ddb708085457f44bef9109821523a5a404e85bc1579e6d6bba0d34e1bf836,2007,R13,CW,HW,Docklands,0,18,27,6,-9,-2,-13,6,-5,4,-5,9,-9,15,-7,-4,7,-9,-4,-1
3711ae606491976aa77ca459bfdfa0cab163e4a6e125fc9954bfed9110a554cd,2007,R14,ES,GE,Docklands,0,-73,-19,-19,-54,4,12,1,-13,2,12,0,0,-22,-44,-11,-16,-1,-8,-3
198663008136d78f20b85245643c3994af36cd10252ae62732d3d90274b890b5,2007,R14,CW,SK,M.C.G.,1,12,31,3,-19,-9,14,11,-6,12,0,-6,6,13,-6,0,6,0,4,-2
7bcb66a049740ede14073b81ae87ae7a251fbfc1cda92fee3dac95811286fe63,2007,R14,WB,PA,Docklands,1,17,52,54,-35,-10,19,4,2,-7,-23,14,-14,-7,16,4,3,-4,24,0
7a33ddff676a908d99d43239c57b8e389fd959f29ed9ea8361aa60176b4b89e0,2007,R14,AD,HW,Football Park,1,55,19,-5,36,-5,10,-2,15,0,-11,5,-5,28,26,2,7,-7,-5,7
2ef8d3b9db201c0b9407ccec75a84885cfa2b9213e670eda014ed0cfdd8847e4,2007,R14,WC,BL,Subiaco,0,36,-30,-30,66,18,-21,-5,3,9,0,4,-4,11,29,-1,-11,-10,-19,-5
4dcbc8c7dd740ba5ae645352f50acf985f5188df89d28a58acda742da9ff5bcf,2007,R14,SW,FR,S.C.G.,1,85,31,2,54,-8,-17,-1,6,16,-1,-4,4,44,48,-3,8,-13,4,1
9b3bbfda170dd6f531013f851baace4981b2ff68c9ba97eb14f467df623c8a86,2007,R14,CA,ME,M.C.G.,0,-23,-25,-18,2,-41,17,-14,9,16,5,-8,8,-4,-13,1,7,25,19,-4
e4c9da7eb0b448b882e35433a94562ffabd8119309a3abc1b9e3371003ae357c,2007,R14,RI,NM,Docklands,0,-17,-12,-18,-5,-6,-6,8,-7,5,14,3,-3,5,-25,1,-6,9,3,-4
022fdba2f2bbdcc29d9c58ac6f050c0ca11ec4959663912c3d97e07b676ae7e4,2007,R15,SK,AD,Docklands,1,22,25,16,-3,4,8,-5,7,-4,-12,6,-6,1,17,9,11,3,-11,-2
058c0cc4abd39e27fe93d46f7a66bc9308763b4eb50e2a589320fbb364f53a10,2007,R15,GE,CW,M.C.G.,1,38,-14,-24,52,9,-4,-2,4,4,4,-2,1,12,31,0,3,-2,0,0
9f749e436a7ff3ef5dcb6f126a4b724d620f4b8b353c52b50dbcb8a853edd571,2007,R15,PA,WC,Football Park,1,78,67,36,11,-4,1,-9,26,16,-6,0,0,31,46,2,14,18,29,12
a7edf358176ee779eef44bb367b32039894749bb656421a9aa8c0732cb9beceb,2007,R15,ES,WB,Docklands,0,4,-21,-28,25,-2,14,-2,-2,0,-4,1,-1,14,-6,-4,-2,6,-28,-7
b72e07f6f74004e47b6c17c0db080537260aebadd178899b82943ac0118ede26,2007,R15,ME,BL,Gabba,0,-17,0,17,-17,-2,-15,3,-11,-11,0,-7,6,-14,-1,3,-19,-17,-19,-7
e5c613589095a2784eefcec36a25fa02a7be28a2b64cb8e25dfd506611831a30,2007,R15,SW,CA,S.C.G.,1,69,23,32,46,34,-12,-5,14,12,9,-13,12,3,75,-4,11,-2,2,11
0b9cc8b9a8b91c338ae1f77ec568fd52ea44dc2934dac9851e76eee0de483aba,2007,R15,HW,RI,M.C.G.,1,-21,-8,-20,-13,14,4,-10,21,6,-10,8,-8,1,-25,-1,10,-1,8,5
1455a43826e4849d1da3c908738acdbf167a3fd5f4f1e9f00256a887fe387dd7,2007,R15,FR,NM,Subiaco,0,1,-10,6,11,0,-8,-3,7,-7,1,1,-1,0,0,2,-1,4,-4,2
cb1d7e6c055da31c8d705d1ed4cae27c48195c87c46e295547a86a22004bc37c,2007,R16,GE,WB,Docklands,1,78,30,12,48,10,0,-2,12,6,-12,0,-1,29,50,10,7,2,-22,8
0c18310e06530cf438f9048e74f539065690e52e8da5ae1f4326bbb8d564535f,2007,R16,CW,ES,M.C.G.,1,25,29,22,-4,-6,-4,1,7,-1,0,-1,1,5,9,10,9,5,19,1
9eb711895d69f5d1f7e6d870de3f469230aa46ddd27fe16ff5038c27dda65221,2007,R16,AD,FR,Football Park,0,-60,-46,-71,-14,25,-10,-10,7,7,6,0,0,10,-77,-3,-10,-15,-11,-7
b56e521d83e5207282407f0430b8247e18c63c2a3be6948a0393cce256e6dc10,2007,R16,SK,HW,Docklands,1,35,35,18,0,-6,4,5,-3,7,-4,-1,1,15,21,0,-3,3,-2,1
26deec3d6a08b16613295184613c184e599366069490a94672ce919a4e2c3b72,2007,R16,WC,SW,Subiaco,1,56,-1,-9,57,12,-7,-14,10,-3,0,4,-4,32,26,7,0,40,-8,0
c5598167eec58dfd818ca4be27c3f725c3738d2ab35fb55deb554c7ee502162d,2007,R16,BL,CA,Gabba,1,32,21,-7,11,16,2,-9,25,21,-17,8,-8,11,11,4,14,3,11,15
ef6406e69dd0ed0cbe8973926d381e28e848916c5a0fdccd6c62b45b2f8c6935,2007,R16,RI,PA,M.C.G.,0,-1,-23,-4,22,-18,-14,0,-7,4,0,-3,3,-7,14,-5,-2,-17,-15,-9
e290a4c1db9c56e4d04c5eda28702c9f4132b022c1a0c448b62f7afeef09aaf9,2007,R16,NM,ME,Docklands,1,36,20,5,16,-8,-8,6,6,2,-7,0,0,20,25,9,9,13,3,10
e4c9c0bdadd171681e11232c7f8419d43bb928869c3f75abbb9a53a2e66faf51,2007,R17,WB,WC,Docklands,0,-43,32,21,-75,-13,12,-4,-9,11,7,5,-5,-5,-42,1,-12,-10,5,-12
4a7e653334204538453c1d7d71a9cc05d95fc853010a51c353ff8b230de7cde1,2007,R17,CA,SK,Docklands,0,37,31,26,6,-22,8,-7,3,-3,0,5,-5,-2,29,-4,-1,-8,-1,-5
92febd078c00e51325818a865b9fdc254dc977ca55a11fe6f97f450def1de185,2007,R17,FR,GE,Subiaco,0,-18,-18,-10,0,-21,-1,-2,-11,-7,3,3,-3,0,-19,1,-5,-5,-9,-9
d74da8896674e3faaba9e7b5daf5db3bf8036b3ef25649bec7e79342385df547,2007,R17,CW,BL,M.C.G.,0,-49,-14,7,-35,2,-15,5,-21,-8,-3,5,-5,-14,-34,-4,-12,-21,11,-13
9860536a4a236b8c495b10820c27b88f4e43d774cf7aa52899f44d49e439c1e5,2007,R17,SW,RI,S.C.G.,1,20,32,22,-12,13,11,4,7,15,-5,-2,2,24,-7,13,12,-12,-7,12
2f881973a6aed6a34c733835a8dcf585216c7c6d49ba955edf5c569571cd5714,2007,R17,HW,NM,York Park,0,34,-40,-25,74,15,-2,-4,-1,1,24,-13,13,-12,53,-9,-3,20,3,-1
a9fd3765fa01d422a065d7df9474d2b8aada41982987aa45cc7f599a38feb92b,2007,R17,ES,AD,Docklands,1,11,20,-8,-9,16,6,2,-3,17,2,5,-5,28,-20,-2,-4,4,-19,1
12ef0d946163a2cec9ac565b2ac584f3a46fa03e5ec901a138e66024b90afa76,2007,R17,PA,ME,Football Park,1,95,71,39,24,20,-2,7,8,4,3,0,0,14,71,0,12,22,52,9
583154ee11bbabb28baf25e78c5537929c194e310429051f6e1ad8bacb7c8291,2007,R18,CA,CW,M.C.G.,0,46,-1,1,47,-2,-14,-1,-2,7,-11,10,-10,10,40,-3,4,6,8,-1
240484cdb70fed821bd211a528bd4a1450bd31be28c6ecbbd02546b58897a71d,2007,R18,GE,RI,Kardinia Park,1,54,13,-2,41,16,22,2,12,-7,-5,4,-4,0,55,3,15,20,5,8
54f4c01318f86ac488185e98f18b4d5f93f9b953227d30351a2256ba47fb4a4a,2007,R18,BL,NM,Gabba,1,36,31,30,5,-5,20,-19,27,-1,-13,1,-1,-11,46,0,11,-7,2,3
aef4886af47708eee3dd9e1fd4165c97b9899f814adf96d82e3d2babdefb51dc,2007,R18,AD,PA,Football Park,1,36,22,14,14,4,-3,-10,18,3,-19,0,0,19,25,4,5,-18,-11,1
1e14c3af7bdbf9f78a62312681aa4dccf7630b1097d2ae38f2dc368acb7c2433,2007,R18,ME,SW,Manuka Oval,0,-51,-28,-32,-23,4,3,3,-16,-5,-18,12,-12,9,-70,7,-11,-26,-37,-13
7bdba56dc56ae300496ab83f1249f3c823b60a9e6b87732a0ac3116e7ee97224,2007,R18,HW,ES,M.C.G.,1,67,10,10,57,-1,-1,-11,21,9,-2,-2,2,10,63,2,14,-4,10,9
313cc2d641ddfa3267f1ec98f9ac1faf9559c27e524ad6fecdf4f4e7a9d8fadd,2007,R18,WC,FR,Subiaco,0,-32,-38,-36,6,21,0,-1,-4,1,1,6,-6,18,-39,2,-7,1,-12,-7
c35ac26c0835fea7b97df5df179bb735d684afb04a25d672fd4917c6e5981ff0,2007,R19,RI,CW,M.C.G.,1,119,64,52,55,-13,-12,-4,4,11,-6,3,-3,34,92,7,0,13,8,-1
43b59dfa8ee33f4b4bb40668d14736e077afb906935c5a191da457e06aadd6e6,2007,R19,HW,BL,M.C.G.,1,110,63,69,47,13,-26,0,5,-1,1,-1,2,4,106,9,14,-6,-3,7
1140bda9aa90f61de067928a8e1c9373c05745b8653978d807edf9f4c3f7dc90,2007,R19,PA,CA,Football Park,1,21,-22,-41,43,13,-6,-1,9,7,-18,3,-3,11,12,2,10,12,7,4
48f347f6bc9f678525f197de2a6a92add42cdf28dfde0dba07fcaceef778c1d2,2007,R19,ME,WB,Docklands,1,-54,21,13,-75,14,13,2,2,5,-6,10,-10,6,-66,8,3,-1,-1,1
1ce6f378353eb18c4c035d3497e0f01280c8a217889b04b95b97b44e654cc6c5,2007,R19,SW,SK,Stadium Australia,1,43,42,47,1,12,14,-3,6,-5,8,-1,2,-8,47,11,8,-6,-3,2
235235543b06d5a6b1bf268cb38fea886172b1afbb215557ae2c199413d9c980,2007,R19,NM,WC,Docklands,0,-76,-30,-30,-46,-7,15,3,-9,10,3,-3,3,-7,-65,1,-1,-1,3,-1
594b5865e4a42d58b05a62c1ad0c452eeb63af6a116500e97c55f521a8f2dc67,2007,R19,GE,AD,Kardinia Park,1,59,11,13,48,7,21,-10,14,10,-3,5,-5,8,51,2,15,8,2,10
a2121c271c3774674466f2b445c7625a9d76c1cf5f7b142efccd35f0292f22ae,2007,R19,FR,ES,Subiaco,1,51,12,-3,39,-13,-9,-8,15,12,0,1,-1,2,47,-1,15,4,1,7
6607cfb035363c156c926c9a06bb7ed6515fab5abf54366fae96363d5cf8fb4b,2007,R20,CW,ME,M.C.G.,1,22,34,36,-12,5,-1,-10,14,-4,16,-10,11,13,16,8,6,-7,8,1
1d7ab1a76cd5bd0ca20f8bb7781146cf6720722b3e70ad97a79e97aa817c2919,2007,R20,ES,CA,M.C.G.,1,-19,-5,-9,-14,-2,-5,-3,6,4,4,-8,8,-13,-8,4,4,-5,-19,2
342f270429aa1a3af6f0ce26bbd473f9b8842b3307cbf71f61ea74ea8eec3955,2007,R20,SK,FR,Docklands,1,-23,25,30,-48,20,-7,-7,13,-3,-1,1,-1,11,-25,10,3,17,-4,4
f2dc9d0239fb288dea6021c751b7bda9b5a0f8b8374ebb1bf826f6bda593d8b1,2007,R20,WC,RI,Subiaco,1,13,29,33,-16,27,13,12,-3,0,-2,-1,1,-8,15,2,2,3,-32,3
f534b55be7b959372fdc44b11ab33077c59264c504bffb13f2d5bfe34f7b4b36,2007,R20,HW,PA,York Park,0,-53,-34,-17,-19,-10,9,1,-3,-1,1,-7,7,-23,-31,-4,-3,1,2,1
c59bec2d25bbb97c7fc0dd93e39c12e4fb04d39ca3991a66e81133bc7350bc43,2007,R20,NM,GE,Docklands,0,-104,-37,-42,-67,-4,-2,1,-11,6,-26,5,-5,-9,-100,-10,-14,-6,10,-7
364b41bbfa36a47e92f1ce82613fecc6f39b5dff9e3cf4ad05f77379aabf5e7b,2007,R20,AD,WB,Football Park,1,4,-2,-18,6,-10,-5,-4,10,14,-18,7,-7,33,-24,4,13,6,0,5
a12aec5d265991fc467253f3053024659f6b2677cc8742f1947cd5e1e0897848,2007,R21,SK,WC,Docklands,0,-63,5,6,-68,-14,5,-3,3,1,4,0,0,-7,-46,0,2,-1,-12,-3
8c7fddc00b900f7ee67388ef0fd8d52da5864709addef1b2143ae68fc95c5bf1,2007,R21,CA,NM,Docklands,0,-17,-21,-7,4,-15,-8,8,-17,-13,-3,-3,3,-23,5,-9,-13,0,-5,-13
5ad4d133f5671a3680a5991d524076317ea376afba6a085bb3ac144b4a986f5f,2007,R21,FR,ME,Subiaco,1,69,40,36,29,-38,-4,-10,16,11,10,-1,1,17,52,2,7,17,11,7
52c4c239320d2e92f64be8c4833b1484e6f0204ffbb7e93662336ebee7cb5102,2007,R21,CW,SW,M.C.G.,1,18,50,29,-32,-5,15,-15,18,3,-11,17,-16,16,-1,9,3,2,2,5
fed5adcfb02e681cf3b675ac7036248729327522d9f538b1921362e947de7797,2007,R21,AD,BL,Football Park,1,111,39,1,72,13,-6,-6,15,19,20,-4,4,60,55,14,4,9,-7,2
0f77daa5e6af660e6dae514347cd168f74ff90dabd255f87ad2d69f9f61a6c49,2007,R21,WB,HW,Docklands,0,-73,-6,27,-67,-3,7,18,-34,-13,6,0,0,-56,-19,-8,-13,-4,-4,-11
057b4c4c8f533c1dad55314bdfca98ff0cd9d03cdff75ddbebee6455ae3e512b,2007,R21,GE,PA,Kardinia Park,0,16,7,-5,9,7,1,-4,3,2,-2,5,-5,8,10,2,1,1,-10,-1
44d3154655cec8f6caef622313955fe7f07e1272f3938b10638edb84d25bf2c7,2007,R21,ES,RI,M.C.G.,0,-49,-49,-48,0,7,2,7,-11,-1,-10,5,-6,6,-58,3,-14,4,0,-5
e115f9b68c7aa96b9ff5f1ff72d8b8c113a4b279b9c217f27f2d94759060f291,2007,R22,CW,AD,Docklands,0,26,65,60,-39,-6,1,-1,0,-5,13,2,-2,-7,29,-4,-1,9,6,-4
5577a01e94114b45dfd3a60181396ee4d611a617e25fd19fe41a4c68a9ebef47,2007,R22,RI,SK,M.C.G.,0,87,16,38,71,-3,-13,12,-11,-6,7,-7,7,-12,101,2,2,17,8,-2
4971460947ac75a9db0046178ccfe2e03df2e0ea0ecca31d9afa99857b5dd69e,2007,R22,WC,ES,Subiaco,1,21,2,-1,19,4,17,-4,3,-16,-7,4,-4,-3,26,-2,-4,7,17,0
20727afe9eadf6222110280aa4de3fac4b526c821ac3d20b7a6f2e6f9e4e53db,2007,R22,BL,GE,Gabba,0,-55,-35,-8,-20,-20,11,-2,-10,-17,-1,-11,10,-27,-30,7,0,15,-1,-3
364c276292e6ae6449af95ff85886cd8ebef0c7838e51a3de85797cc86c094b1,2007,R22,PA,FR,Football Park,1,-12,0,-12,-12,20,32,-1,7,14,6,1,-1,8,-19,2,2,-3,10,5
98b074f5ce37050bb9904cd9587628cade0fded4085214e736a85f100e155e38,2007,R22,SW,HW,S.C.G.,1,82,45,33,37,-7,11,-2,13,9,16,-4,4,25,59,5,12,-2,1,12
f78493d1b9e9a4dc31cc14d11c1026f032564bb8d0def7da81bffa07161799d0,2007,R22,WB,NM,Docklands,0,-28,-3,16,-25,-17,-2,4,-16,-3,25,-11,11,-8,-15,-1,-4,-9,11,-6
bed0986f65bbecb5c76f407f154d6a1c9effb438654cd6b02d2b3cd139c89c61,2007,R22,ME,CA,M.C.G.,1,-12,9,1,-21,0,-12,-3,8,12,29,-13,13,14,-27,8,3,-12,-14,5
2efd46644eacd476bc10280d598b2173725ff3d32fc1319b22ff69ad29ab06d1,2007,QF,PA,WC,Football Park,1,-41,-17,-22,-24,2,-5,-9,8,-6,10,6,-5,-17,-20,-8,7,1,34,1
5c40f8438072b000ad32aeea059571fedfcfe383cef846e7a202b553b6f401cd,2007,EF,HW,AD,Docklands,1,-39,-26,-23,-13,3,-3,-14,12,9,-2,0,0,-2,-37,3,4,4,-1,0
98decc051fd88638b3c80cbbfab835632f2af31b7b8e7f853b8d425b31d2aa35,2007,EF,CW,SW,M.C.G.,1,23,38,14,-15,-3,31,2,2,5,-9,11,-11,6,10,-2,10,7,8,1
9a8bbee292a4e31e9f6afa77033409123da6d3e2facd765bed018bdafe198b13,2007,QF,GE,NM,M.C.G.,1,132,69,59,63,23,12,-5,27,8,-23,15,-16,27,109,11,18,13,4,16
9845f25f3e9329bfdb4e34cf65deb79b3bfeeccef4614e73917d8e827829229d,2007,SF,WC,CW,Subiaco,0,32,-36,-1,68,21,-28,13,-19,-19,6,4,-4,-7,48,3,1,32,-14,1
aba28b1fe81d7d930e2ba0f05cc511b77e73407bab579921bc0380d9efbc0e80,2007,SF,NM,HW,M.C.G.,1,50,33,3,17,-1,2,12,-3,15,-18,15,-15,25,29,-1,0,12,-2,2
3b35c7315c779f106e5c15a688f220a6592a5bb3c08e1063bb4db06ee3a34c5d,2007,PF,GE,CW,M.C.G.,1,74,-19,-22,93,8,-10,-20,18,1,-3,-3,3,23,61,-1,3,-4,-4,3
01418f43c2b3496ad2139320c818f9657b616c1e09679716613ac7b3aea1c638,2007,PF,PA,NM,Football Park,1,72,65,47,7,-4,2,0,19,10,-8,-6,6,-4,74,-1,7,-6,38,10
c3e10fe6b55648f4e70c964cae2192af5538093781361e5d6fbb8f445bc9ac45,2007,GF,GE,PA,M.C.G.,1,67,69,51,-2,2,13,-12,31,-4,-11,3,-3,22,47,9,21,7,-1,13
